transaction_id,date,product_name,quantity,amount,discount,cashier
743,2/15/2025,Dr. Pepper - 355ml,8,$247.73,$6.37,Sona
744,2/7/2025,Milk Powder,49,$104.99,$9.17,bet
745,2/7/2025,Table Cloth 91x91 Colour,31,$117.15,$45.17,Sona
746,2/16/2025,Wine - Cabernet Sauvignon,18,$72.49,$30.15,Sona
747,2/18/2025,Chocolate - Unsweetened,59,$218.29,$11.53,arnold
748,2/20/2025,Beer - Labatt Blue,48,$279.57,$40.07,arnold
749,2/12/2025,"Lamb - Racks, Frenched",43,$143.66,$4.41,arnold
750,2/9/2025,"Star Anise, Whole",36,$88.05,$40.07,Sona
751,2/19/2025,Cheese - Brie Roitelet,42,$292.92,$48.45,Sona
752,2/8/2025,"Artichoke - Bottom, Canned",8,$73.03,$4.32,arnold
753,2/26/2025,Goat - Leg,32,$193.29,$41.88,Sona
754,2/8/2025,Vinegar - White Wine,76,$288.45,$9.59,bet
755,2/17/2025,"Lemonade - Kiwi, 591 Ml",37,$124.45,$31.47,Sona
756,2/6/2025,Wine - Acient Coast Caberne,11,$192.64,$0.68,arnold
757,2/10/2025,Bread - Italian Sesame Poly,43,$167.68,$5.00,Sona
758,2/17/2025,Cafe Royale,83,$205.78,$13.44,arnold
759,2/13/2025,Cheese - Parmesan Grated,80,$209.12,$26.94,Sona
760,2/7/2025,Mortadella,37,$233.25,$35.31,bet
761,2/5/2025,Squid - U 5,75,$105.38,$18.07,arnold
762,2/15/2025,Cabbage - Nappa,85,$192.74,$34.42,arnold
763,2/10/2025,Stock - Fish,94,$240.22,$43.68,Sona
764,2/21/2025,Lid Coffee Cup 8oz Blk,31,$248.01,$13.76,bet
765,2/22/2025,Wine - Delicato Merlot,75,$169.11,$20.40,Sona
766,2/20/2025,Wine - Fume Blanc Fetzer,62,$261.78,$15.66,bet
767,2/4/2025,Juice - Propel Sport,92,$162.73,$47.91,arnold
768,2/17/2025,Poppy Seed,56,$279.84,$33.88,arnold
769,2/9/2025,Sponge Cake Mix - Vanilla,63,$67.28,$14.05,bet
770,2/12/2025,Bread - Olive,52,$271.76,$18.72,bet
771,2/25/2025,Scallop - St. Jaques,89,$56.36,$23.73,Sona
772,2/21/2025,Nantucket Cranberry Juice,79,$99.81,$19.83,Sona
773,2/16/2025,"Club Soda - Schweppes, 355 Ml",50,$87.06,$36.75,Sona
774,2/23/2025,Cheese - Oka,77,$92.09,$32.21,Sona
775,2/11/2025,Bacardi Breezer - Strawberry,86,$299.27,$3.81,bet
776,2/7/2025,Mini - Vol Au Vents,49,$248.04,$48.56,arnold
777,2/24/2025,Cinnamon - Ground,64,$222.16,$17.84,Sona
778,2/7/2025,Tea - Honey Green Tea,25,$84.65,$22.73,arnold
779,2/17/2025,Chinese Foods - Cantonese,15,$132.19,$35.20,arnold
780,2/11/2025,Quail - Jumbo Boneless,75,$170.45,$18.27,Sona
781,2/17/2025,Ecolab - Solid Fusion,41,$187.74,$6.13,bet
782,2/17/2025,Sprouts Dikon,12,$142.50,$4.94,bet
783,2/27/2025,"Dill - Primerba, Paste",99,$142.19,$42.90,Sona
784,2/6/2025,"Cheese - Mozzarella, Buffalo",4,$71.88,$18.04,Sona
785,2/21/2025,"Mushroom - Enoki, Dry",36,$133.47,$23.92,Sona
786,2/6/2025,Chocolate - Mi - Amere Semi,87,$172.73,$48.01,Sona
787,2/12/2025,White Baguette,25,$204.62,$18.79,bet
788,2/4/2025,Icecream - Dstk Super Cone,75,$252.10,$7.08,arnold
789,2/8/2025,Bagel - Plain,5,$291.91,$18.94,Sona
790,2/4/2025,Salmon - Fillets,70,$102.52,$38.52,bet
791,2/24/2025,Gingerale - Diet - Schweppes,56,$98.91,$36.58,bet
792,2/4/2025,"Cookies - Oreo, 4 Pack",49,$91.42,$19.55,Sona
793,2/10/2025,Butter Balls Salted,76,$144.22,$23.96,Sona
794,2/12/2025,Wine - Segura Viudas Aria Brut,63,$220.50,$2.29,bet
795,2/13/2025,Rootbeer,73,$236.44,$24.22,bet
796,2/26/2025,Mahi Mahi,28,$62.57,$39.64,Sona
797,2/13/2025,"Cheese - Cheddar, Old White",65,$70.33,$20.55,arnold
798,2/14/2025,Pasta - Angel Hair,87,$294.39,$46.83,bet
799,2/8/2025,Potatoes - Fingerling 4 Oz,6,$217.78,$27.12,bet
800,2/4/2025,"Wine - Red, Cabernet Merlot",13,$186.25,$14.63,arnold
801,2/17/2025,Bacardi Raspberry,44,$78.36,$29.55,Sona
802,2/4/2025,Oysters - Smoked,54,$136.68,$18.93,arnold
803,2/25/2025,Wine - Manischewitz Concord,59,$51.83,$23.79,Sona
804,2/15/2025,"Crab - Dungeness, Whole, live",33,$172.72,$7.56,Sona
805,2/21/2025,Mustard - Seed,35,$159.21,$1.07,Sona
806,2/16/2025,"Pork - Sausage, Medium",57,$166.92,$13.01,arnold
807,2/5/2025,Truffle Cups Green,43,$188.17,$2.65,bet
808,2/16/2025,Wine - Chianti Classica Docg,4,$237.58,$26.70,Sona
809,2/10/2025,"Pepper - Black, Crushed",49,$252.18,$25.35,bet
810,2/24/2025,Jam - Apricot,97,$85.23,$6.17,arnold
811,2/22/2025,Oil - Olive,74,$169.21,$6.44,arnold
812,2/9/2025,"Pepper - Chipotle, Canned",27,$215.42,$32.96,bet
813,2/25/2025,"Lobster - Baby, Boiled",21,$164.44,$35.35,Sona
814,2/5/2025,Venison - Denver Leg Boneless,88,$184.66,$16.63,arnold
815,2/24/2025,"Pepper - Paprika, Hungarian",19,$76.72,$28.09,bet
816,2/12/2025,"Wine - Red, Gamay Noir",76,$260.81,$12.52,Sona
817,2/11/2025,Kahlua,56,$136.03,$38.30,Sona
818,2/21/2025,Scotch - Queen Anne,95,$214.46,$32.54,Sona
819,2/9/2025,Pepper - Green,86,$148.44,$39.66,arnold
820,2/13/2025,Basil - Thai,25,$268.32,$9.57,bet
821,2/18/2025,Chocolate - Liqueur Cups With Foil,62,$289.94,$34.56,bet
822,2/15/2025,Soup Campbells Turkey Veg.,46,$203.04,$21.35,bet
823,2/21/2025,"Champagne - Brights, Dry",91,$174.18,$7.60,arnold
824,2/22/2025,Kippers - Smoked,46,$205.04,$17.69,bet
825,2/18/2025,Plastic Wrap,50,$163.56,$47.57,bet
826,2/17/2025,Juice - Apple 284ml,93,$225.87,$3.43,arnold
827,2/22/2025,Pepper - Cubanelle,82,$233.44,$37.82,Sona
828,2/8/2025,Cake - French Pear Tart,87,$283.02,$16.43,arnold
829,2/22/2025,Lamb - Whole Head Off,40,$132.99,$18.57,bet
830,2/24/2025,Anisette - Mcguiness,85,$282.36,$44.77,bet
831,2/18/2025,Cake - Lemon Chiffon,14,$111.73,$24.60,arnold
832,2/6/2025,Wine - Rosso Del Veronese Igt,27,$122.13,$15.01,arnold
833,2/23/2025,Passion Fruit,2,$236.39,$9.35,bet
834,2/24/2025,Pie Shell - 5,63,$250.38,$39.52,Sona
835,2/27/2025,Container Clear 8 Oz,8,$275.77,$27.23,arnold
836,2/22/2025,"Red Snapper - Fresh, Whole",71,$69.23,$9.00,bet
837,2/24/2025,Cake - Sheet Strawberry,89,$111.49,$40.69,arnold
838,2/20/2025,Juice - Prune,67,$119.31,$7.99,bet
839,2/22/2025,Muffin - Banana Nut Individual,22,$229.40,$18.80,bet
840,2/13/2025,Appetizer - Smoked Salmon / Dill,37,$234.83,$37.35,arnold
841,2/8/2025,Ecolab - Hobart Washarm End Cap,73,$199.10,$12.40,Sona
842,2/13/2025,Puree - Blackcurrant,17,$190.31,$41.98,bet
843,2/7/2025,Sole - Fillet,70,$54.79,$14.29,arnold
844,2/6/2025,"Bread - Rolls, Rye",19,$164.70,$30.92,bet
845,2/12/2025,Longos - Chicken Curried,86,$170.82,$2.27,bet
846,2/6/2025,Pepper - Chili Powder,10,$246.70,$20.49,Sona
847,2/24/2025,"Crush - Orange, 355ml",49,$238.84,$38.06,arnold
848,2/21/2025,Beer - Sleemans Cream Ale,94,$248.98,$7.17,bet
849,2/14/2025,Wine - Coteaux Du Tricastin Ac,42,$106.03,$0.60,bet
850,2/16/2025,Vinegar - Cider,39,$228.54,$5.03,Sona
851,2/15/2025,Mousse - Passion Fruit,93,$268.91,$8.73,Sona
852,2/25/2025,Eggroll,36,$63.20,$37.01,bet
853,2/13/2025,Green Scrubbie Pad H.duty,6,$295.21,$4.82,arnold
854,2/4/2025,Sesame Seed Black,78,$55.38,$22.20,Sona
855,2/5/2025,Beets - Golden,13,$256.65,$27.96,arnold
856,2/11/2025,Coffee Swiss Choc Almond,38,$288.68,$1.25,arnold
857,2/15/2025,Plaintain,70,$141.62,$33.51,arnold
858,2/12/2025,Oil - Coconut,2,$250.62,$36.67,bet
859,2/23/2025,Glass - Juice Clear 5oz 55005,77,$104.69,$37.35,arnold
860,2/24/2025,Soup - Campbells Broccoli,78,$56.15,$16.68,Sona
861,2/23/2025,Sproutsmustard Cress,70,$156.76,$33.07,bet
862,2/5/2025,Cafe Royale,57,$239.07,$11.88,bet
863,2/12/2025,Wine - Chianti Classico Riserva,86,$202.20,$18.48,bet
864,2/11/2025,Chocolate - Unsweetened,72,$160.98,$0.85,arnold
865,2/24/2025,Juice - Apple Cider,6,$173.60,$12.83,arnold
866,2/4/2025,Oil - Cooking Spray,61,$173.46,$45.81,Sona
867,2/21/2025,Spice - Greek 1 Step,39,$121.68,$43.64,bet
868,2/21/2025,Wine - Remy Pannier Rose,38,$206.62,$31.56,arnold
869,2/16/2025,"Capon - Breast, Wing On",94,$56.87,$30.83,Sona
870,2/13/2025,Pepper - Yellow Bell,24,$287.24,$12.78,arnold
871,2/19/2025,"Clams - Littleneck, Whole",2,$89.05,$7.89,arnold
872,2/20/2025,Cheese - Bocconcini,33,$124.82,$42.81,arnold
873,2/7/2025,Potatoes - Yukon Gold 5 Oz,69,$91.53,$42.97,bet
874,2/15/2025,Cardamon Ground,87,$190.37,$16.74,bet
875,2/17/2025,Pork - Belly Fresh,84,$231.62,$22.16,arnold
876,2/8/2025,Oven Mitts - 15 Inch,8,$120.34,$13.65,Sona
877,2/15/2025,Ketchup - Tomato,88,$185.41,$1.06,bet
878,2/16/2025,Pepper - Pablano,85,$269.00,$32.12,arnold
879,2/9/2025,Ecolab Crystal Fusion,22,$276.13,$48.97,Sona
880,2/8/2025,Evaporated Milk - Skim,63,$236.34,$32.95,Sona
881,2/27/2025,Alize Gold Passion,27,$132.18,$18.25,Sona
882,2/17/2025,Beets - Pickled,10,$155.49,$9.12,Sona
883,2/21/2025,Coriander - Ground,81,$180.92,$23.32,Sona
884,2/5/2025,"Soup - Campbells, Beef Barley",27,$162.12,$29.44,Sona
885,2/8/2025,"Corn - Cream, Canned",23,$132.19,$26.19,arnold
886,2/27/2025,Calypso - Pineapple Passion,41,$282.17,$44.74,Sona
887,2/15/2025,Pepper - Jalapeno,71,$109.78,$12.57,Sona
888,2/12/2025,Brandy - Bar,68,$295.03,$36.19,arnold
889,2/18/2025,Jolt Cola - Red Eye,47,$164.42,$2.81,bet
890,2/6/2025,Tomatoes,18,$168.11,$31.85,bet
891,2/27/2025,Sugar - Cubes,56,$113.37,$12.03,bet
892,2/10/2025,Island Oasis - Pina Colada,76,$239.58,$12.91,Sona
893,2/10/2025,True - Vue Containers,51,$235.74,$0.31,bet
894,2/22/2025,Wine - Pinot Noir Pond Haddock,70,$209.57,$46.76,bet
895,2/14/2025,"Artichoke - Hearts, Canned",100,$176.81,$38.33,arnold
896,2/14/2025,Liqueur - Melon,94,$266.58,$3.75,bet
897,2/12/2025,Beets,34,$262.35,$30.94,arnold
898,2/12/2025,Brandy Cherry - Mcguinness,27,$287.28,$17.38,Sona
899,2/24/2025,"Crab - Dungeness, Whole, live",92,$239.10,$2.97,arnold
900,2/16/2025,Mince Meat - Filling,84,$103.84,$39.35,Sona
901,2/25/2025,Pork - Ground,36,$201.60,$18.37,Sona
902,2/13/2025,"Pineapple - Canned, Rings",77,$172.47,$13.21,bet
903,2/26/2025,Cake - Night And Day Choclate,85,$134.80,$47.40,arnold
904,2/15/2025,Lamb - Shoulder,7,$107.83,$5.45,Sona
905,2/6/2025,"Stock - Veal, Brown",61,$227.56,$36.17,arnold
906,2/26/2025,Sauce - Vodka Blush,87,$225.31,$24.89,Sona
907,2/12/2025,Chevere Logs,82,$187.95,$24.17,arnold
908,2/25/2025,Bay Leaf Ground,63,$126.03,$15.34,bet
909,2/5/2025,"Beans - Black Bean, Canned",3,$220.83,$2.84,arnold
910,2/9/2025,Evaporated Milk - Skim,90,$205.78,$18.13,arnold
911,2/23/2025,Spinach - Baby,68,$99.32,$4.93,bet
912,2/21/2025,Cheese - Fontina,71,$294.35,$8.93,bet
913,2/4/2025,"Lamb - Racks, Frenched",53,$62.15,$0.29,arnold
914,2/23/2025,Butter Balls Salted,18,$181.57,$6.61,bet
915,2/15/2025,Cheese - Provolone,71,$92.50,$15.34,bet
916,2/24/2025,"Pork - Sausage, Medium",15,$214.31,$3.56,bet
917,2/6/2025,Hummus - Spread,64,$294.56,$15.73,arnold
918,2/10/2025,Ham - Procutinni,18,$81.87,$46.78,bet
919,2/10/2025,Sponge Cake Mix - Chocolate,32,$209.00,$29.31,bet
920,2/26/2025,"Olives - Black, Pitted",86,$275.11,$25.46,bet
921,2/17/2025,Yoplait - Strawbrasp Peac,12,$195.24,$47.18,Sona
922,2/20/2025,Bread - Calabrese Baguette,96,$114.28,$16.09,bet
923,2/10/2025,Pear - Asian,5,$120.80,$27.48,arnold
924,2/4/2025,"Veal - Leg, Provimi - 50 Lb Max",87,$50.51,$22.46,Sona
925,2/19/2025,Gelatine Powder,77,$289.11,$28.88,arnold
926,2/12/2025,Bay Leaf Fresh,36,$285.19,$9.89,bet
927,2/27/2025,Star Fruit,35,$232.04,$29.16,bet
928,2/24/2025,Muffin Batt - Blueberry Passion,2,$199.58,$39.75,arnold
929,2/6/2025,"Rum - Cream, Amarula",43,$124.55,$15.22,arnold
930,2/10/2025,Vinegar - Sherry,56,$181.36,$12.16,Sona
931,2/6/2025,Chutney Sauce - Mango,6,$228.10,$19.49,arnold
932,2/23/2025,Cheese - Brie,29,$166.44,$41.69,arnold
933,2/24/2025,Spice - Chili Powder Mexican,60,$268.69,$37.84,bet
934,2/24/2025,Coffee - Espresso,99,$288.39,$35.42,Sona
935,2/27/2025,"Cup - 3.5oz, Foam",51,$225.07,$28.12,Sona
936,2/16/2025,"Pork - Tenderloin, Frozen",4,$189.61,$16.00,Sona
937,2/27/2025,Nantucket Cranberry Juice,38,$54.00,$44.32,arnold
938,2/19/2025,Onions - White,10,$214.78,$5.19,Sona
939,2/11/2025,"Seedlings - Buckwheat, Organic",95,$298.46,$24.14,arnold
940,2/5/2025,Oil - Coconut,51,$280.98,$15.88,Sona
941,2/10/2025,"Juice - Apple, 500 Ml",77,$146.95,$17.76,bet
942,2/14/2025,Tuna - Bluefin,42,$217.41,$1.92,Sona
943,2/10/2025,Godiva White Chocolate,43,$63.55,$26.29,Sona
944,2/20/2025,Chevril,36,$197.78,$4.99,Sona
945,2/11/2025,"Yogurt - Blueberry, 175 Gr",68,$175.77,$2.53,arnold
946,2/26/2025,Campari,99,$239.40,$29.56,arnold
947,2/22/2025,Langers - Ruby Red Grapfruit,24,$200.10,$44.90,arnold
948,2/25/2025,Nantucket - 518ml,79,$292.82,$48.65,bet
949,2/19/2025,Cabbage Roll,15,$204.76,$40.08,arnold
950,2/9/2025,"Pork - Tenderloin, Fresh",92,$207.19,$26.55,Sona
951,2/15/2025,Ecolab - Balanced Fusion,60,$83.75,$43.50,Sona
952,2/19/2025,"Soup - Clam Chowder, Dry Mix",79,$201.94,$32.77,bet
953,2/24/2025,Pate - Liver,19,$298.55,$3.59,arnold
954,2/5/2025,Irish Cream - Butterscotch,16,$280.52,$20.12,Sona
955,2/8/2025,Sauerkraut,71,$256.99,$40.60,Sona
956,2/26/2025,Bread - Corn Muffaleta Onion,9,$78.55,$18.17,bet
957,2/20/2025,Wine - Savigny - Les - Beaune,5,$66.33,$3.25,Sona
958,2/9/2025,Pork - Shoulder,16,$161.79,$46.09,Sona
959,2/20/2025,Coffee Decaf Colombian,54,$78.90,$18.90,bet
960,2/8/2025,Coriander - Seed,3,$267.89,$46.27,arnold
961,2/8/2025,Veal - Slab Bacon,26,$230.45,$9.47,arnold
962,2/26/2025,"Beef - Ox Tongue, Pickled",85,$244.40,$30.68,Sona
963,2/20/2025,Apple - Granny Smith,80,$128.97,$4.33,arnold
964,2/15/2025,Ecolab - Hand Soap Form Antibac,10,$253.57,$2.84,arnold
965,2/22/2025,Fennel - Seeds,89,$213.43,$13.96,Sona
966,2/17/2025,Tea - English Breakfast,38,$229.46,$5.46,Sona
967,2/25/2025,Wine - Zinfandel California 2002,63,$124.00,$48.92,bet
968,2/7/2025,Syrup - Pancake,97,$287.74,$8.71,bet
969,2/5/2025,"Beans - Kidney, Canned",92,$206.65,$21.26,arnold
970,2/15/2025,Silicone Parch. 16.3x24.3,23,$223.97,$0.93,bet
971,2/5/2025,Fond - Neutral,58,$200.41,$0.77,arnold
972,2/16/2025,Grapes - Green,73,$255.70,$48.01,arnold
973,2/21/2025,"Wine - Harrow Estates, Vidal",74,$192.56,$20.44,arnold
974,2/11/2025,Ham Black Forest,91,$172.22,$35.11,bet
975,2/27/2025,Energy - Boo - Koo,84,$95.30,$6.32,arnold
976,2/15/2025,Sugar - Crumb,77,$275.69,$4.03,Sona
977,2/21/2025,Cornflakes,6,$104.04,$38.82,arnold
978,2/6/2025,"Vermouth - White, Cinzano",77,$287.80,$3.13,bet
979,2/10/2025,Wiberg Super Cure,98,$123.08,$30.64,arnold
980,2/5/2025,Longos - Burritos,84,$90.82,$21.86,Sona
981,2/15/2025,Salt - Celery,57,$279.00,$36.40,bet
982,2/22/2025,Sugar - Splenda Sweetener,15,$124.54,$23.34,arnold
983,2/24/2025,"Mushrooms - Black, Dried",68,$258.22,$36.99,bet
984,2/14/2025,Chocolate - White,83,$51.82,$26.13,arnold
985,2/19/2025,Cassis,49,$246.14,$45.61,Sona
986,2/19/2025,"Oranges - Navel, 72",41,$257.77,$47.30,bet
987,2/6/2025,Bread Base - Toscano,57,$132.36,$17.47,Sona
988,2/4/2025,Bagelers - Cinn / Brown,90,$185.04,$5.21,Sona
989,2/6/2025,"Juice - V8, Tomato",77,$187.52,$14.86,bet
990,2/24/2025,Soup - French Can Pea,98,$237.72,$14.46,Sona
991,2/23/2025,Bread - Multigrain,36,$51.01,$47.32,arnold
992,2/20/2025,Kohlrabi,92,$299.37,$25.15,bet
993,2/8/2025,"Mushroom - Trumpet, Dry",65,$213.32,$47.24,Sona
994,2/7/2025,Pepper - Jalapeno,62,$260.37,$10.90,Sona
995,2/20/2025,"Pepper - Red, Finger Hot",98,$52.33,$17.21,arnold
996,2/7/2025,"Jam - Raspberry,jar",81,$123.74,$1.95,bet
997,2/22/2025,Cod - Black Whole Fillet,26,$79.65,$48.78,bet
998,2/12/2025,Pear - Prickly,37,$258.09,$45.02,bet
999,2/13/2025,Truffle - Whole Black Peeled,49,$265.46,$38.59,arnold
1000,2/20/2025,Yucca,38,$291.78,$14.85,arnold
