transaction_id,date,product_name,quantity,amount,discount,cashier
745,2/8/2025,Ocean Spray - Ruby Red,29,$143.98,$22.23,Sona
746,2/4/2025,Bay Leaf,51,$246.82,$46.35,bet
747,2/12/2025,Appetizer - Southwestern,73,$229.16,$26.77,bet
748,2/7/2025,Wine - Ruffino Chianti,96,$101.44,$41.19,Sona
749,2/21/2025,Food Colouring - Blue,34,$242.05,$2.40,bet
750,2/24/2025,Beef - Ground Lean Fresh,21,$106.16,$33.76,Sona
751,2/4/2025,Pears - Bartlett,43,$149.39,$40.32,bet
752,2/7/2025,Muffin Batt - Ban Dream Zero,64,$282.56,$20.07,bet
753,2/8/2025,Vinegar - Rice,67,$257.43,$46.74,Sona
754,2/19/2025,Gelatine Leaves - Envelopes,22,$254.14,$27.24,bet
755,2/15/2025,Compound - Rum,64,$167.83,$2.62,bet
756,2/24/2025,Corn Syrup,89,$170.53,$42.11,Sona
757,2/11/2025,Wine - Fume Blanc Fetzer,79,$110.54,$20.28,Sona
758,2/23/2025,Cookie Dough - Peanut Butter,8,$144.54,$37.86,bet
759,2/25/2025,"Mushroom - Enoki, Dry",84,$113.60,$10.62,bet
760,2/10/2025,Ecolab - Hand Soap Form Antibac,11,$52.57,$9.97,bet
761,2/14/2025,Pails With Lids,71,$167.96,$26.77,Sona
762,2/24/2025,Butter - Unsalted,40,$255.07,$6.66,arnold
763,2/16/2025,Duck - Whole,79,$166.94,$9.70,arnold
764,2/25/2025,Bagel - Everything,57,$71.97,$34.63,bet
765,2/22/2025,"Rice Pilaf, Dry,package",12,$181.22,$39.60,bet
766,2/13/2025,Pork - Bacon Cooked Slcd,16,$99.54,$33.02,bet
767,2/18/2025,"Chicken - Thigh, Bone In",48,$123.46,$24.24,bet
768,2/6/2025,Phyllo Dough,39,$167.28,$45.57,bet
769,2/8/2025,Muffin Mix - Morning Glory,62,$154.69,$32.29,arnold
770,2/12/2025,"Lemonade - Kiwi, 591 Ml",39,$175.22,$6.17,bet
771,2/13/2025,Longos - Penne With Pesto,26,$61.10,$31.99,Sona
772,2/22/2025,Beef - Diced,66,$116.31,$9.61,Sona
773,2/20/2025,Goulash Seasoning,76,$145.16,$9.37,arnold
774,2/6/2025,Pails With Lids,22,$210.77,$34.63,arnold
775,2/15/2025,Veal - Eye Of Round,94,$181.38,$8.86,bet
776,2/10/2025,Radish - Pickled,86,$211.41,$16.88,bet
777,2/10/2025,Beer - Mill St Organic,71,$229.11,$17.19,bet
778,2/11/2025,Bread - Rosemary Focaccia,82,$196.72,$24.07,Sona
779,2/14/2025,"Water, Tap",16,$168.77,$18.95,arnold
780,2/22/2025,Apple - Royal Gala,68,$215.27,$34.21,arnold
781,2/14/2025,Orange Roughy 4/6 Oz,28,$125.23,$26.93,bet
782,2/18/2025,Coffee - Hazelnut Cream,46,$264.71,$33.82,bet
783,2/23/2025,Cocoa Powder - Natural,100,$157.48,$29.31,arnold
784,2/14/2025,Soup Knorr Chili With Beans,39,$86.43,$46.67,Sona
785,2/20/2025,Venison - Liver,78,$182.88,$23.81,arnold
786,2/11/2025,Coffee Beans - Chocolate,48,$247.99,$5.98,arnold
787,2/6/2025,Salt And Pepper Mix - Black,20,$206.56,$27.58,Sona
788,2/24/2025,Clam - Cherrystone,38,$161.93,$6.30,arnold
789,2/26/2025,Hagen Daza - Dk Choocolate,22,$263.30,$6.38,bet
790,2/26/2025,Dry Ice,40,$145.32,$9.40,bet
791,2/17/2025,Wine - Baron De Rothschild,56,$179.80,$32.66,Sona
792,2/18/2025,Sterno - Chafing Dish Fuel,95,$98.41,$27.71,arnold
793,2/24/2025,"Sauce - Apple, Unsweetened",84,$73.47,$5.84,Sona
794,2/25/2025,Kellogs Raisan Bran Bars,57,$127.43,$24.16,arnold
795,2/20/2025,Fennel,32,$51.87,$2.69,arnold
796,2/15/2025,Soup - Campbellschix Stew,51,$281.52,$18.49,arnold
797,2/6/2025,"Bar Mix - Pina Colada, 355 Ml",16,$83.34,$17.52,Sona
798,2/25/2025,Lettuce - Sea / Sea Asparagus,28,$273.43,$40.16,bet
799,2/13/2025,Nut - Macadamia,67,$219.79,$10.07,Sona
800,2/8/2025,Mint - Fresh,15,$177.93,$47.67,Sona
801,2/4/2025,Muffin - Bran Ind Wrpd,87,$171.21,$42.25,Sona
802,2/23/2025,Oil - Margarine,92,$276.20,$22.85,arnold
803,2/15/2025,Chicken - Ground,19,$71.67,$24.95,Sona
804,2/4/2025,Salmon Atl.whole 8 - 10 Lb,88,$164.57,$19.44,Sona
805,2/14/2025,Pork - Smoked Back Bacon,99,$290.86,$38.26,arnold
806,2/26/2025,Chocolate - Dark,70,$136.83,$37.30,arnold
807,2/24/2025,Cup - Paper 10oz 92959,74,$233.46,$32.38,Sona
808,2/14/2025,Pork Ham Prager,13,$74.73,$33.62,Sona
809,2/7/2025,Aspic - Amber,33,$226.08,$38.93,bet
810,2/14/2025,Cinnamon - Stick,57,$63.27,$19.66,bet
811,2/6/2025,Shrimp - Black Tiger 13/15,96,$264.54,$6.23,arnold
812,2/9/2025,Apple - Fuji,42,$257.08,$37.43,bet
813,2/21/2025,"Soup - Knorr, Classic Can. Chili",42,$256.36,$29.65,arnold
814,2/13/2025,"Nut - Walnut, Chopped",34,$154.89,$26.53,bet
815,2/13/2025,Puree - Mocha,91,$215.06,$10.55,arnold
816,2/16/2025,Chervil - Fresh,46,$281.63,$48.98,bet
817,2/9/2025,"Oregano - Dry, Rubbed",29,$289.19,$47.92,Sona
818,2/20/2025,Southern Comfort,83,$294.69,$15.20,Sona
819,2/13/2025,Ice Cream - Vanilla,83,$212.95,$7.09,arnold
820,2/6/2025,Butter - Salted,71,$163.66,$3.35,Sona
821,2/18/2025,Veal - Nuckle,19,$160.29,$4.07,Sona
822,2/7/2025,"Beans - Long, Chinese",96,$227.22,$25.61,bet
823,2/19/2025,"Zucchini - Mini, Green",24,$80.40,$47.30,arnold
824,2/14/2025,Wine - Touraine Azay - Le - Rideau,92,$76.71,$48.62,arnold
825,2/25/2025,Wine - Red Oakridge Merlot,13,$197.27,$6.50,arnold
826,2/4/2025,Tea - Lemon Green Tea,59,$70.78,$41.55,bet
827,2/23/2025,Russian Prince,44,$209.00,$37.75,arnold
828,2/18/2025,Cheese - Parmigiano Reggiano,82,$290.83,$44.79,bet
829,2/11/2025,Veal - Knuckle,14,$100.27,$36.40,bet
830,2/11/2025,Sugar - Monocystal / Rock,23,$248.56,$21.63,arnold
831,2/6/2025,"Chilli Paste, Ginger Garlic",5,$150.26,$2.52,bet
832,2/19/2025,Lettuce - Escarole,95,$266.00,$10.67,Sona
833,2/22/2025,Cheese - Parmesan Cubes,5,$118.51,$24.08,Sona
834,2/13/2025,Hummus - Spread,60,$184.64,$0.11,bet
835,2/27/2025,Beets,35,$56.44,$11.99,bet
836,2/5/2025,Parsley - Dried,46,$232.82,$9.57,bet
837,2/21/2025,Arizona - Green Tea,17,$89.73,$12.31,bet
838,2/6/2025,Flour - So Mix Cake White,96,$69.75,$39.82,arnold
839,2/12/2025,Breadfruit,90,$273.44,$23.06,arnold
840,2/6/2025,Tahini Paste,69,$58.41,$25.35,arnold
841,2/7/2025,Sauerkraut,93,$74.73,$8.66,bet
842,2/24/2025,Orange - Tangerine,15,$210.57,$21.29,Sona
843,2/16/2025,Cabbage Roll,31,$87.19,$44.90,bet
844,2/6/2025,Marzipan 50/50,17,$183.80,$45.13,arnold
845,2/5/2025,Aspic - Amber,65,$149.18,$14.70,bet
846,2/7/2025,Flower - Daisies,1,$127.13,$35.24,bet
847,2/20/2025,Veal - Eye Of Round,84,$85.51,$38.76,arnold
848,2/21/2025,"Asparagus - White, Canned",30,$237.28,$39.28,arnold
849,2/17/2025,Peach - Fresh,37,$120.49,$43.77,arnold
850,2/23/2025,Cups 10oz Trans,26,$137.05,$38.94,bet
851,2/8/2025,Breadfruit,2,$243.58,$34.58,Sona
852,2/6/2025,Flower - Dish Garden,48,$90.39,$44.66,arnold
853,2/26/2025,Flour - Pastry,36,$98.53,$8.46,arnold
854,2/22/2025,Creme De Cacao Mcguines,85,$72.04,$26.85,arnold
855,2/26/2025,Beans - Fava Fresh,75,$50.73,$47.01,bet
856,2/4/2025,Smoked Tongue,59,$155.44,$31.14,bet
857,2/9/2025,Onions - Spanish,1,$146.92,$13.70,Sona
858,2/19/2025,Mushroom - White Button,51,$120.46,$2.96,bet
859,2/6/2025,Waffle Stix,74,$131.73,$2.53,arnold
860,2/5/2025,Wine - Sawmill Creek Autumn,51,$264.55,$34.02,bet
861,2/15/2025,"Coffee - Beans, Whole",11,$233.43,$42.09,bet
862,2/24/2025,Veal - Liver,9,$269.41,$48.12,arnold
863,2/14/2025,"Pepper - Chipotle, Canned",29,$253.71,$38.10,arnold
864,2/15/2025,Lettuce - Iceberg,30,$164.35,$33.67,bet
865,2/14/2025,Breakfast Quesadillas,76,$82.21,$32.22,arnold
866,2/22/2025,Tuna - Sushi Grade,61,$123.74,$42.89,bet
867,2/7/2025,Beer - True North Lager,96,$57.16,$10.66,arnold
868,2/12/2025,Raisin - Dark,14,$250.67,$20.67,arnold
869,2/5/2025,Bagel - Plain,6,$289.70,$38.29,arnold
870,2/5/2025,"Wine - White, Ej",80,$223.53,$12.56,Sona
871,2/12/2025,Muffin Mix - Lemon Cranberry,59,$75.21,$12.41,bet
872,2/24/2025,Sugar - Cubes,93,$167.12,$44.23,arnold
873,2/6/2025,Soup Bowl Clear 8oz92008,95,$54.95,$4.19,Sona
874,2/10/2025,Plate Foam Laminated 9in Blk,19,$137.53,$9.60,Sona
875,2/27/2025,Wine - Periguita Fonseca,61,$129.58,$38.50,Sona
876,2/22/2025,Worcestershire Sauce,56,$272.11,$40.98,bet
877,2/6/2025,Milk - 2% 250 Ml,24,$116.92,$41.29,bet
878,2/21/2025,"Wine - White, Cooking",47,$236.65,$10.82,bet
879,2/26/2025,Red Cod Fillets - 225g,22,$293.03,$14.42,bet
880,2/23/2025,Spic And Span All Purpose,44,$127.94,$45.62,bet
881,2/20/2025,Calypso - Pineapple Passion,21,$224.08,$2.11,Sona
882,2/14/2025,"Tomatoes - Plum, Canned",67,$223.83,$4.91,arnold
883,2/13/2025,Cookie Dough - Peanut Butter,90,$170.10,$48.31,Sona
884,2/11/2025,Fennel,2,$84.43,$22.39,Sona
885,2/19/2025,Otomegusa Dashi Konbu,86,$270.16,$44.57,Sona
886,2/21/2025,"Vodka - Lemon, Absolut",97,$262.47,$34.19,bet
887,2/21/2025,Sausage - Breakfast,3,$286.81,$6.04,Sona
888,2/21/2025,Sea Urchin,59,$57.31,$42.52,bet
889,2/12/2025,"Club Soda - Schweppes, 355 Ml",62,$282.02,$11.02,arnold
890,2/12/2025,Sword Pick Asst,17,$84.76,$26.99,arnold
891,2/15/2025,"Soup - Knorr, Chicken Noodle",52,$54.57,$28.08,Sona
892,2/19/2025,Raspberries - Fresh,29,$203.33,$12.79,bet
893,2/14/2025,Chips Potato Reg 43g,85,$99.98,$31.79,arnold
894,2/4/2025,Hagen Daza - Dk Choocolate,16,$101.39,$36.97,Sona
895,2/8/2025,"Napkin - Cocktail,beige 2 - Ply",28,$78.27,$33.40,Sona
896,2/20/2025,"Soup - Campbells, Spinach Crm",47,$295.80,$41.61,bet
897,2/20/2025,Cheese - Gorgonzola,61,$205.62,$10.58,Sona
898,2/12/2025,Sugar - Invert,26,$111.21,$29.38,arnold
899,2/20/2025,"Cheese - Mozzarella, Buffalo",61,$278.01,$36.38,Sona
900,2/19/2025,"Pork - Bacon, Double Smoked",65,$145.41,$45.39,bet
901,2/16/2025,Eggplant Oriental,48,$188.96,$34.36,Sona
902,2/4/2025,Beans - Fava Fresh,36,$254.09,$21.09,Sona
903,2/24/2025,Fenngreek Seed,27,$281.31,$4.96,arnold
904,2/5/2025,Container - Foam Dixie 12 Oz,83,$187.50,$43.85,Sona
905,2/4/2025,Walkers Special Old Whiskey,84,$276.31,$20.15,arnold
906,2/14/2025,Buffalo - Tenderloin,79,$296.33,$20.53,bet
907,2/23/2025,"Ice - Clear, 300 Lb For Carving",4,$226.33,$45.69,arnold
908,2/10/2025,"Marsala - Sperone, Fine, D.o.c.",28,$224.35,$8.65,bet
909,2/24/2025,Miso Paste White,58,$299.21,$20.88,bet
910,2/12/2025,"Tomatoes - Vine Ripe, Red",58,$114.81,$6.82,Sona
911,2/22/2025,Pears - Anjou,72,$185.73,$44.92,Sona
912,2/9/2025,"Pasta - Linguini, Dry",26,$246.39,$44.48,bet
913,2/6/2025,Wine - Casablanca Valley,34,$287.28,$27.80,arnold
914,2/17/2025,"Crush - Grape, 355 Ml",88,$216.15,$4.10,bet
915,2/19/2025,Chicken - White Meat With Tender,36,$82.71,$17.23,arnold
916,2/5/2025,Juice - Orange,59,$78.59,$17.01,Sona
917,2/25/2025,Island Oasis - Cappucino Mix,40,$266.58,$15.88,Sona
918,2/14/2025,Bouillion - Fish,33,$155.53,$0.40,Sona
919,2/17/2025,Butter - Pod,32,$248.32,$29.44,arnold
920,2/23/2025,Beef - Short Ribs,11,$178.50,$48.42,arnold
921,2/11/2025,"Crab - Back Fin Meat, Canned",97,$208.19,$14.82,bet
922,2/20/2025,Paper Cocktail Umberlla 80 - 180,45,$152.82,$38.42,Sona
923,2/16/2025,"Lettuce - Mini Greens, Whole",27,$175.86,$45.84,bet
924,2/17/2025,"Croissant, Raw - Mini",32,$81.36,$32.58,bet
925,2/11/2025,Flax Seed,36,$288.01,$28.26,arnold
926,2/12/2025,Nori Sea Weed - Gold Label,16,$63.99,$33.57,arnold
927,2/11/2025,Curry Powder,100,$90.14,$18.54,bet
928,2/22/2025,Dasheen,58,$66.26,$48.03,arnold
929,2/4/2025,Beer - Camerons Auburn,93,$71.75,$2.57,bet
930,2/7/2025,Cream - 10%,99,$236.41,$24.05,arnold
931,2/7/2025,Bread - Granary Small Pull,28,$181.38,$25.13,arnold
932,2/9/2025,Bandage - Flexible Neon,25,$258.23,$41.78,bet
933,2/6/2025,Bagel - Ched Chs Presliced,100,$159.08,$18.40,arnold
934,2/14/2025,Chinese Foods - Thick Noodles,81,$59.24,$19.07,arnold
935,2/4/2025,"Turkey - Whole, Fresh",24,$135.68,$26.28,arnold
936,2/18/2025,Table Cloth 54x72 White,59,$95.45,$37.44,Sona
937,2/27/2025,Energy - Boo - Koo,75,$64.50,$22.54,arnold
938,2/12/2025,"Chicken - Thigh, Bone In",99,$167.24,$15.50,arnold
939,2/19/2025,Longan,47,$295.25,$15.45,arnold
940,2/24/2025,Bar - Sweet And Salty Chocolate,84,$135.90,$24.06,Sona
941,2/4/2025,"Brocolinni - Gaylan, Chinese",82,$295.98,$38.20,arnold
942,2/26/2025,"Shrimp - Baby, Cold Water",50,$144.04,$28.50,bet
943,2/6/2025,Mahi Mahi,31,$253.85,$34.65,arnold
944,2/9/2025,Teriyaki Sauce,51,$225.53,$32.33,arnold
945,2/11/2025,Sultanas,95,$248.74,$38.63,Sona
946,2/6/2025,Broom - Angled,92,$116.08,$4.36,arnold
947,2/23/2025,Bread Foccacia Whole,40,$111.82,$15.20,bet
948,2/20/2025,Pork Casing,64,$159.54,$12.52,bet
949,2/27/2025,Ecolab Crystal Fusion,11,$192.34,$15.08,bet
950,2/27/2025,Figs,24,$230.30,$26.31,arnold
951,2/22/2025,"Wine - Bourgogne 2002, La",99,$180.71,$48.18,Sona
952,2/5/2025,Milk - Condensed,21,$289.79,$31.23,arnold
953,2/7/2025,"Appetizer - Mini Egg Roll, Shrimp",99,$80.20,$39.20,arnold
954,2/10/2025,"Onions - Dried, Chopped",67,$236.68,$29.51,arnold
955,2/9/2025,"Oil - Shortening,liqud, Fry",79,$230.32,$46.09,arnold
956,2/14/2025,"Wine - White, Mosel Gold",83,$274.60,$44.11,bet
957,2/15/2025,Pork - European Side Bacon,63,$72.60,$8.68,Sona
958,2/9/2025,Yokaline,64,$98.45,$33.72,arnold
959,2/13/2025,"Nut - Walnut, Pieces",55,$146.80,$21.14,bet
960,2/14/2025,Ecolab - Power Fusion,92,$235.88,$35.56,Sona
961,2/24/2025,Banana - Leaves,79,$249.36,$26.43,arnold
962,2/17/2025,"Bread - Sticks, Thin, Plain",22,$198.97,$3.77,Sona
963,2/18/2025,Whmis - Spray Bottle Trigger,11,$156.35,$15.91,bet
964,2/4/2025,Celery,4,$101.75,$44.29,bet
965,2/17/2025,Brandy - Bar,4,$191.99,$10.40,Sona
966,2/20/2025,Chicken - Leg / Back Attach,4,$212.39,$20.74,Sona
967,2/15/2025,"Apple - Delicious, Red",95,$117.55,$27.97,Sona
968,2/24/2025,"Cod - Salted, Boneless",74,$287.60,$18.19,arnold
969,2/27/2025,Beef - Eye Of Round,88,$195.40,$44.33,Sona
970,2/23/2025,"Tendrils - Baby Pea, Organic",44,$254.63,$1.18,bet
971,2/20/2025,Cheese - Brie Roitelet,9,$169.68,$21.64,bet
972,2/6/2025,Onions - Cooking,42,$115.93,$12.66,bet
973,2/18/2025,Veal - Heart,84,$257.92,$20.44,arnold
974,2/21/2025,Scallops - 10/20,20,$139.92,$31.59,arnold
975,2/10/2025,Seaweed Green Sheets,54,$253.56,$43.54,bet
976,2/12/2025,Island Oasis - Banana Daiquiri,48,$57.77,$25.06,bet
977,2/19/2025,Soup - Base Broth Chix,82,$111.00,$6.43,bet
978,2/17/2025,Shrimp - Black Tiger 26/30,83,$223.76,$36.17,Sona
979,2/11/2025,Salmon Atl.whole 8 - 10 Lb,95,$133.35,$38.32,bet
980,2/24/2025,Wine - Chenin Blanc K.w.v.,95,$140.53,$33.26,Sona
981,2/8/2025,"Tomatoes - Vine Ripe, Red",98,$209.71,$46.55,arnold
982,2/16/2025,Eggplant - Asian,90,$269.67,$29.51,bet
983,2/9/2025,Wine - Conde De Valdemar,85,$50.52,$15.67,bet
984,2/11/2025,Pepper - Orange,63,$276.86,$10.51,arnold
985,2/21/2025,Arizona - Plum Green Tea,44,$265.61,$36.50,Sona
986,2/10/2025,"Liners - Banana, Paper",8,$55.21,$46.57,Sona
987,2/16/2025,Island Oasis - Sweet And Sour Mix,7,$168.80,$16.32,bet
988,2/19/2025,"Oranges - Navel, 72",76,$113.52,$22.34,Sona
989,2/27/2025,Flour - Pastry,5,$67.96,$24.80,bet
990,2/27/2025,Cucumber - Pickling Ontario,17,$204.20,$42.27,bet
991,2/18/2025,External Supplier,51,$228.59,$1.58,bet
992,2/20/2025,Egg - Salad Premix,83,$245.40,$25.25,bet
993,2/11/2025,Pork - Kidney,5,$270.66,$5.66,Sona
994,2/26/2025,Anchovy Fillets,84,$203.46,$26.68,Sona
995,2/27/2025,Shallots,37,$71.27,$30.47,arnold
996,2/5/2025,Cookie - Oatmeal,44,$266.60,$47.27,bet
997,2/18/2025,"Lid - 10,12,16 Oz",3,$292.95,$6.89,Sona
998,2/16/2025,Propel Sport Drink,25,$243.74,$42.52,Sona
999,2/15/2025,Longos - Chicken Curried,93,$220.22,$33.38,Sona
1000,2/4/2025,Bagelers - Cinn / Brown,93,$170.03,$46.66,bet
